Sample,Date,Site,Year,Season,Replicate,Treatment,Site-Temperature,Mean-Temperature,Max-Temperature,Min-Temperature,picea,Visited_picea,scabrinodis,ruginodis,Myrmica,Visited_Myrmica,Lost-Sample,Eaten-Sample
Jan-2018-2-13-Carbohydrate,31/07/2018,Jan,2018,2,13,Carbohydrate,32,19.1,25.6,12.8,2,1,0,0,0,0,0,0
Jan-2018-2-14-Carbohydrate,31/07/2018,Jan,2018,2,14,Carbohydrate,32,19.1,25.6,12.8,5,1,0,0,0,0,0,0
Jan-2018-2-15-Carbohydrate,31/07/2018,Jan,2018,2,15,Carbohydrate,32,19.1,25.6,12.8,3,1,0,0,0,0,0,0
Jan-2018-2-1-Oil,31/07/2018,Jan,2018,2,1,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-2-Oil,31/07/2018,Jan,2018,2,2,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-3-Oil,31/07/2018,Jan,2018,2,3,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-4-Oil,31/07/2018,Jan,2018,2,4,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-5-Oil,31/07/2018,Jan,2018,2,5,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-6-Oil,31/07/2018,Jan,2018,2,6,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-7-Oil,31/07/2018,Jan,2018,2,7,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-8-Oil,31/07/2018,Jan,2018,2,8,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-9-Oil,31/07/2018,Jan,2018,2,9,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-10-Oil,31/07/2018,Jan,2018,2,10,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-11-Oil,31/07/2018,Jan,2018,2,11,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-12-Oil,31/07/2018,Jan,2018,2,12,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-13-Oil,31/07/2018,Jan,2018,2,13,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-14-Oil,31/07/2018,Jan,2018,2,14,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-15-Oil,31/07/2018,Jan,2018,2,15,Oil,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-1-Control,31/07/2018,Jan,2018,2,1,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-2-Control,31/07/2018,Jan,2018,2,2,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-3-Control,31/07/2018,Jan,2018,2,3,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-4-Control,31/07/2018,Jan,2018,2,4,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-5-Control,31/07/2018,Jan,2018,2,5,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-6-Control,31/07/2018,Jan,2018,2,6,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-7-Control,31/07/2018,Jan,2018,2,7,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-8-Control,31/07/2018,Jan,2018,2,8,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-9-Control,31/07/2018,Jan,2018,2,9,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-10-Control,31/07/2018,Jan,2018,2,10,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-11-Control,31/07/2018,Jan,2018,2,11,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-12-Control,31/07/2018,Jan,2018,2,12,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-13-Control,31/07/2018,Jan,2018,2,13,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-14-Control,31/07/2018,Jan,2018,2,14,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Jan-2018-2-15-Control,31/07/2018,Jan,2018,2,15,Control,32,19.1,25.6,12.8,0,0,0,0,0,0,0,0
Rad-2018-2-1-Protein,01/08/2018,Rad,2018,2,1,Protein,29.5,19.7,26.1,13.0,3,1,0,0,0,0,0,0
Rad-2018-2-2-Protein,01/08/2018,Rad,2018,2,2,Protein,29.5,19.7,26.1,13.0,4,1,0,0,0,0,0,0
Rad-2018-2-3-Protein,01/08/2018,Rad,2018,2,3,Protein,29.5,19.7,26.1,13.0,1,1,0,0,0,0,0,0
Rad-2018-2-4-Protein,01/08/2018,Rad,2018,2,4,Protein,29.5,19.7,26.1,13.0,1,1,0,0,0,0,0,0
Rad-2018-2-5-Protein,01/08/2018,Rad,2018,2,5,Protein,29.5,19.7,26.1,13.0,2,1,0,0,0,0,0,0
Rad-2018-2-6-Protein,01/08/2018,Rad,2018,2,6,Protein,29.5,19.7,26.1,13.0,15,1,0,0,0,0,0,0
Rad-2018-2-7-Protein,01/08/2018,Rad,2018,2,7,Protein,29.5,19.7,26.1,13.0,15,1,0,0,0,0,0,0
Rad-2018-2-8-Protein,01/08/2018,Rad,2018,2,8,Protein,29.5,19.7,26.1,13.0,12,1,0,0,0,0,0,0
Rad-2018-2-9-Protein,01/08/2018,Rad,2018,2,9,Protein,29.5,19.7,26.1,13.0,6,1,0,0,0,0,0,0
Rad-2018-2-10-Protein,01/08/2018,Rad,2018,2,10,Protein,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-11-Protein,01/08/2018,Rad,2018,2,11,Protein,29.5,19.7,26.1,13.0,30,1,0,0,0,0,0,0
Rad-2018-2-12-Protein,01/08/2018,Rad,2018,2,12,Protein,29.5,19.7,26.1,13.0,11,1,0,0,0,0,0,0
Rad-2018-2-13-Protein,01/08/2018,Rad,2018,2,13,Protein,29.5,19.7,26.1,13.0,12,1,0,0,0,0,0,0
Rad-2018-2-14-Protein,01/08/2018,Rad,2018,2,14,Protein,29.5,19.7,26.1,13.0,9,1,0,0,0,0,0,0
Rad-2018-2-15-Protein,01/08/2018,Rad,2018,2,15,Protein,29.5,19.7,26.1,13.0,22,1,0,0,0,0,0,0
Rad-2018-2-1-Carbohydrate,01/08/2018,Rad,2018,2,1,Carbohydrate,29.5,19.7,26.1,13.0,9,1,0,0,0,0,0,0
Rad-2018-2-2-Carbohydrate,01/08/2018,Rad,2018,2,2,Carbohydrate,29.5,19.7,26.1,13.0,50,1,0,0,0,0,0,0
Rad-2018-2-3-Carbohydrate,01/08/2018,Rad,2018,2,3,Carbohydrate,29.5,19.7,26.1,13.0,50,1,0,0,0,0,0,0
Rad-2018-2-4-Carbohydrate,01/08/2018,Rad,2018,2,4,Carbohydrate,29.5,19.7,26.1,13.0,70,1,0,0,0,0,0,0
Rad-2018-2-5-Carbohydrate,01/08/2018,Rad,2018,2,5,Carbohydrate,29.5,19.7,26.1,13.0,20,1,0,0,0,0,0,0
Rad-2018-2-6-Carbohydrate,01/08/2018,Rad,2018,2,6,Carbohydrate,29.5,19.7,26.1,13.0,20,1,0,0,0,0,0,0
Rad-2018-2-7-Carbohydrate,01/08/2018,Rad,2018,2,7,Carbohydrate,29.5,19.7,26.1,13.0,15,1,0,0,0,0,0,0
Rad-2018-2-8-Carbohydrate,01/08/2018,Rad,2018,2,8,Carbohydrate,29.5,19.7,26.1,13.0,4,1,0,0,0,0,0,0
Rad-2018-2-9-Carbohydrate,01/08/2018,Rad,2018,2,9,Carbohydrate,29.5,19.7,26.1,13.0,12,1,0,0,0,0,0,0
Rad-2018-2-10-Carbohydrate,01/08/2018,Rad,2018,2,10,Carbohydrate,29.5,19.7,26.1,13.0,20,1,0,0,0,0,0,0
Rad-2018-2-11-Carbohydrate,01/08/2018,Rad,2018,2,11,Carbohydrate,29.5,19.7,26.1,13.0,110,1,0,0,0,0,0,0
Rad-2018-2-12-Carbohydrate,01/08/2018,Rad,2018,2,12,Carbohydrate,29.5,19.7,26.1,13.0,5,1,0,0,0,0,0,0
Rad-2018-2-13-Carbohydrate,01/08/2018,Rad,2018,2,13,Carbohydrate,29.5,19.7,26.1,13.0,20,1,0,0,0,0,0,0
Rad-2018-2-14-Carbohydrate,01/08/2018,Rad,2018,2,14,Carbohydrate,29.5,19.7,26.1,13.0,50,1,0,0,0,0,0,0
Rad-2018-2-15-Carbohydrate,01/08/2018,Rad,2018,2,15,Carbohydrate,29.5,19.7,26.1,13.0,10,1,0,0,0,0,0,0
Rad-2018-2-1-Oil,01/08/2018,Rad,2018,2,1,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-2-Oil,01/08/2018,Rad,2018,2,2,Oil,29.5,19.7,26.1,13.0,1,1,0,0,0,0,0,0
Rad-2018-2-3-Oil,01/08/2018,Rad,2018,2,3,Oil,29.5,19.7,26.1,13.0,1,1,0,0,0,0,0,0
Rad-2018-2-4-Oil,01/08/2018,Rad,2018,2,4,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-5-Oil,01/08/2018,Rad,2018,2,5,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-6-Oil,01/08/2018,Rad,2018,2,6,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-7-Oil,01/08/2018,Rad,2018,2,7,Oil,29.5,19.7,26.1,13.0,1,1,0,0,0,0,0,0
Rad-2018-2-8-Oil,01/08/2018,Rad,2018,2,8,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-9-Oil,01/08/2018,Rad,2018,2,9,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-10-Oil,01/08/2018,Rad,2018,2,10,Oil,29.5,19.7,26.1,13.0,1,1,0,0,0,0,0,0
Rad-2018-2-11-Oil,01/08/2018,Rad,2018,2,11,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-12-Oil,01/08/2018,Rad,2018,2,12,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-13-Oil,01/08/2018,Rad,2018,2,13,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-14-Oil,01/08/2018,Rad,2018,2,14,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-15-Oil,01/08/2018,Rad,2018,2,15,Oil,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-1-Control,01/08/2018,Rad,2018,2,1,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-2-Control,01/08/2018,Rad,2018,2,2,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-3-Control,01/08/2018,Rad,2018,2,3,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-4-Control,01/08/2018,Rad,2018,2,4,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-5-Control,01/08/2018,Rad,2018,2,5,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-6-Control,01/08/2018,Rad,2018,2,6,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-7-Control,01/08/2018,Rad,2018,2,7,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-8-Control,01/08/2018,Rad,2018,2,8,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-9-Control,01/08/2018,Rad,2018,2,9,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-10-Control,01/08/2018,Rad,2018,2,10,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-11-Control,01/08/2018,Rad,2018,2,11,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-12-Control,01/08/2018,Rad,2018,2,12,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-13-Control,01/08/2018,Rad,2018,2,13,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-14-Control,01/08/2018,Rad,2018,2,14,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
Rad-2018-2-15-Control,01/08/2018,Rad,2018,2,15,Control,29.5,19.7,26.1,13.0,0,0,0,0,0,0,0,0
BK-2018-3-1-Protein,28/08/2018,BK,2018,3,1,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-2-Protein,28/08/2018,BK,2018,3,2,Protein,22,19.8,28.0,12.5,20,1,0,0,0,0,0,0
BK-2018-3-3-Protein,28/08/2018,BK,2018,3,3,Protein,22,19.8,28.0,12.5,30,1,0,0,0,0,0,0
BK-2018-3-4-Protein,28/08/2018,BK,2018,3,4,Protein,22,19.8,28.0,12.5,7,1,0,0,0,0,0,0
BK-2018-3-5-Protein,28/08/2018,BK,2018,3,5,Protein,22,19.8,28.0,12.5,3,1,0,0,0,0,0,0
BK-2018-3-6-Protein,28/08/2018,BK,2018,3,6,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-7-Protein,28/08/2018,BK,2018,3,7,Protein,22,19.8,28.0,12.5,1,1,0,0,0,0,0,0
BK-2018-3-8-Protein,28/08/2018,BK,2018,3,8,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-9-Protein,28/08/2018,BK,2018,3,9,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-10-Protein,28/08/2018,BK,2018,3,10,Protein,22,19.8,28.0,12.5,2,1,0,0,0,0,0,0
BK-2018-3-11-Protein,28/08/2018,BK,2018,3,11,Protein,22,19.8,28.0,12.5,20,1,0,0,0,0,0,0
BK-2018-3-12-Protein,28/08/2018,BK,2018,3,12,Protein,22,19.8,28.0,12.5,3,1,0,0,0,0,0,0
BK-2018-3-13-Protein,28/08/2018,BK,2018,3,13,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-14-Protein,28/08/2018,BK,2018,3,14,Protein,22,19.8,28.0,12.5,9,1,0,0,0,0,0,0
BK-2018-3-15-Protein,28/08/2018,BK,2018,3,15,Protein,22,19.8,28.0,12.5,3,1,0,0,0,0,0,0
BK-2018-3-1-Carbohydrate,28/08/2018,BK,2018,3,1,Carbohydrate,22,19.8,28.0,12.5,2,1,0,0,0,0,0,0
BK-2018-3-2-Carbohydrate,28/08/2018,BK,2018,3,2,Carbohydrate,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-3-Carbohydrate,28/08/2018,BK,2018,3,3,Carbohydrate,22,19.8,28.0,12.5,15,1,0,0,0,0,0,0
BK-2018-3-4-Carbohydrate,28/08/2018,BK,2018,3,4,Carbohydrate,22,19.8,28.0,12.5,5,1,0,0,0,0,0,0
BK-2018-3-5-Carbohydrate,28/08/2018,BK,2018,3,5,Carbohydrate,22,19.8,28.0,12.5,1,1,0,0,0,0,0,0
BK-2018-3-6-Carbohydrate,28/08/2018,BK,2018,3,6,Carbohydrate,22,19.8,28.0,12.5,1,1,0,0,0,0,0,0
BK-2018-3-7-Carbohydrate,28/08/2018,BK,2018,3,7,Carbohydrate,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-8-Carbohydrate,28/08/2018,BK,2018,3,8,Carbohydrate,22,19.8,28.0,12.5,3,1,0,0,0,0,0,0
BK-2018-3-9-Carbohydrate,28/08/2018,BK,2018,3,9,Carbohydrate,22,19.8,28.0,12.5,9,1,0,0,0,0,0,0
BK-2018-3-10-Carbohydrate,28/08/2018,BK,2018,3,10,Carbohydrate,22,19.8,28.0,12.5,3,1,0,0,0,0,0,0
BK-2018-3-11-Carbohydrate,28/08/2018,BK,2018,3,11,Carbohydrate,22,19.8,28.0,12.5,7,1,0,0,0,0,0,0
BK-2018-3-12-Carbohydrate,28/08/2018,BK,2018,3,12,Carbohydrate,22,19.8,28.0,12.5,6,1,0,0,0,0,0,0
BK-2018-3-13-Carbohydrate,28/08/2018,BK,2018,3,13,Carbohydrate,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-14-Carbohydrate,28/08/2018,BK,2018,3,14,Carbohydrate,22,19.8,28.0,12.5,1,1,0,0,0,0,0,0
BK-2018-3-15-Carbohydrate,28/08/2018,BK,2018,3,15,Carbohydrate,22,19.8,28.0,12.5,4,1,0,0,0,0,0,0
BK-2018-3-1-Oil,28/08/2018,BK,2018,3,1,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-2-Oil,28/08/2018,BK,2018,3,2,Oil,22,19.8,28.0,12.5,4,1,0,0,0,0,0,0
BK-2018-3-3-Oil,28/08/2018,BK,2018,3,3,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-4-Oil,28/08/2018,BK,2018,3,4,Oil,22,19.8,28.0,12.5,3,1,0,0,0,0,0,0
BK-2018-3-5-Oil,28/08/2018,BK,2018,3,5,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-6-Oil,28/08/2018,BK,2018,3,6,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-7-Oil,28/08/2018,BK,2018,3,7,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-8-Oil,28/08/2018,BK,2018,3,8,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-9-Oil,28/08/2018,BK,2018,3,9,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-10-Oil,28/08/2018,BK,2018,3,10,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-11-Oil,28/08/2018,BK,2018,3,11,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-12-Oil,28/08/2018,BK,2018,3,12,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-13-Oil,28/08/2018,BK,2018,3,13,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-14-Oil,28/08/2018,BK,2018,3,14,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-15-Oil,28/08/2018,BK,2018,3,15,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-1-Control,28/08/2018,BK,2018,3,1,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-2-Control,28/08/2018,BK,2018,3,2,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-3-Control,28/08/2018,BK,2018,3,3,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-4-Control,28/08/2018,BK,2018,3,4,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-5-Control,28/08/2018,BK,2018,3,5,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-6-Control,28/08/2018,BK,2018,3,6,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-7-Control,28/08/2018,BK,2018,3,7,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-8-Control,28/08/2018,BK,2018,3,8,Control,22,19.8,28.0,12.5,2,1,0,0,0,0,0,0
BK-2018-3-9-Control,28/08/2018,BK,2018,3,9,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-10-Control,28/08/2018,BK,2018,3,10,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-11-Control,28/08/2018,BK,2018,3,11,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-12-Control,28/08/2018,BK,2018,3,12,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-13-Control,28/08/2018,BK,2018,3,13,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-14-Control,28/08/2018,BK,2018,3,14,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
BK-2018-3-15-Control,28/08/2018,BK,2018,3,15,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,1,0
Jan-2018-3-1-Protein,28/08/2018,Jan,2018,3,1,Protein,22,19.8,28.0,12.5,3,1,0,0,0,0,0,0
Jan-2018-3-2-Protein,28/08/2018,Jan,2018,3,2,Protein,22,19.8,28.0,12.5,1,1,0,0,0,0,0,0
Jan-2018-3-3-Protein,28/08/2018,Jan,2018,3,3,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-4-Protein,28/08/2018,Jan,2018,3,4,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-5-Protein,28/08/2018,Jan,2018,3,5,Protein,22,19.8,28.0,12.5,1,1,0,0,0,0,0,0
Jan-2018-3-6-Protein,28/08/2018,Jan,2018,3,6,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-7-Protein,28/08/2018,Jan,2018,3,7,Protein,22,19.8,28.0,12.5,3,1,0,0,0,0,0,0
Jan-2018-3-8-Protein,28/08/2018,Jan,2018,3,8,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-9-Protein,28/08/2018,Jan,2018,3,9,Protein,22,19.8,28.0,12.5,8,1,0,0,0,0,0,0
Jan-2018-3-10-Protein,28/08/2018,Jan,2018,3,10,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-11-Protein,28/08/2018,Jan,2018,3,11,Protein,22,19.8,28.0,12.5,7,1,0,0,0,0,0,0
Jan-2018-3-12-Protein,28/08/2018,Jan,2018,3,12,Protein,22,19.8,28.0,12.5,2,1,0,0,0,0,0,0
Jan-2018-3-13-Protein,28/08/2018,Jan,2018,3,13,Protein,22,19.8,28.0,12.5,2,1,0,0,0,0,0,0
Jan-2018-3-14-Protein,28/08/2018,Jan,2018,3,14,Protein,22,19.8,28.0,12.5,2,1,0,0,0,0,0,0
Jan-2018-3-15-Protein,28/08/2018,Jan,2018,3,15,Protein,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-1-Carbohydrate,28/08/2018,Jan,2018,3,1,Carbohydrate,22,19.8,28.0,12.5,4,1,0,0,0,0,0,0
Jan-2018-3-2-Carbohydrate,28/08/2018,Jan,2018,3,2,Carbohydrate,22,19.8,28.0,12.5,20,1,0,0,0,0,0,0
Jan-2018-3-3-Carbohydrate,28/08/2018,Jan,2018,3,3,Carbohydrate,22,19.8,28.0,12.5,25,1,0,0,0,0,0,0
Jan-2018-3-4-Carbohydrate,28/08/2018,Jan,2018,3,4,Carbohydrate,22,19.8,28.0,12.5,20,1,0,0,0,0,0,0
Jan-2018-3-5-Carbohydrate,28/08/2018,Jan,2018,3,5,Carbohydrate,22,19.8,28.0,12.5,30,1,0,0,0,0,0,0
Jan-2018-3-6-Carbohydrate,28/08/2018,Jan,2018,3,6,Carbohydrate,22,19.8,28.0,12.5,1,1,0,0,0,0,0,0
Jan-2018-3-7-Carbohydrate,28/08/2018,Jan,2018,3,7,Carbohydrate,22,19.8,28.0,12.5,10,1,0,0,0,0,0,0
Jan-2018-3-8-Carbohydrate,28/08/2018,Jan,2018,3,8,Carbohydrate,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-9-Carbohydrate,28/08/2018,Jan,2018,3,9,Carbohydrate,22,19.8,28.0,12.5,8,1,0,0,0,0,0,0
Jan-2018-3-10-Carbohydrate,28/08/2018,Jan,2018,3,10,Carbohydrate,22,19.8,28.0,12.5,50,1,0,0,0,0,0,0
Jan-2018-3-11-Carbohydrate,28/08/2018,Jan,2018,3,11,Carbohydrate,22,19.8,28.0,12.5,1,1,0,0,0,0,0,0
Jan-2018-3-12-Carbohydrate,28/08/2018,Jan,2018,3,12,Carbohydrate,22,19.8,28.0,12.5,1,1,0,0,0,0,0,0
Jan-2018-3-13-Carbohydrate,28/08/2018,Jan,2018,3,13,Carbohydrate,22,19.8,28.0,12.5,40,1,0,0,0,0,0,0
Jan-2018-3-14-Carbohydrate,28/08/2018,Jan,2018,3,14,Carbohydrate,22,19.8,28.0,12.5,12,1,0,0,0,0,0,0
Jan-2018-3-15-Carbohydrate,28/08/2018,Jan,2018,3,15,Carbohydrate,22,19.8,28.0,12.5,2,1,0,0,0,0,0,0
Jan-2018-3-1-Oil,28/08/2018,Jan,2018,3,1,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-2-Oil,28/08/2018,Jan,2018,3,2,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-3-Oil,28/08/2018,Jan,2018,3,3,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-4-Oil,28/08/2018,Jan,2018,3,4,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-5-Oil,28/08/2018,Jan,2018,3,5,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-6-Oil,28/08/2018,Jan,2018,3,6,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-7-Oil,28/08/2018,Jan,2018,3,7,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-8-Oil,28/08/2018,Jan,2018,3,8,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-9-Oil,28/08/2018,Jan,2018,3,9,Oil,22,19.8,28.0,12.5,2,1,0,0,0,0,0,0
Jan-2018-3-10-Oil,28/08/2018,Jan,2018,3,10,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-11-Oil,28/08/2018,Jan,2018,3,11,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-12-Oil,28/08/2018,Jan,2018,3,12,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-13-Oil,28/08/2018,Jan,2018,3,13,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-14-Oil,28/08/2018,Jan,2018,3,14,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-15-Oil,28/08/2018,Jan,2018,3,15,Oil,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-1-Control,28/08/2018,Jan,2018,3,1,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-2-Control,28/08/2018,Jan,2018,3,2,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-3-Control,28/08/2018,Jan,2018,3,3,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-4-Control,28/08/2018,Jan,2018,3,4,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
Jan-2018-3-5-Control,28/08/2018,Jan,2018,3,5,Control,22,19.8,28.0,12.5,0,0,0,0,0,0,0,0
